index,wine_name,wine_country,wine_region,wine_winery,wine_type,wine_grape,wine_image,body,texture,sweetness,acidity,flavor1,flavor2,flavor3
1252,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1996,France,Saint-Émilion Grand Cru,Château Pavie,Red wine,Blend,https://images.vivino.com/thumbs/uR706Yt5RKeKi3-xtL6QHA_pb_x600.png,79.5669,63.1074,21.8468,59.5704,oaky,black fruit,earthy
1253,Prahova Valley Reserve Pinot Noir 2013,Romania,Dealu Mare,Domeniile Alexandrion Rhein 1892,Red wine,Pinot Noir,https://images.vivino.com/thumbs/010jpvayqxh25_150x200.jpg,52.0634,26.9403,17.3097,81.4776,red fruit,black fruit,oaky
1254,Reserve The Mayor 2018,New Zealand,Waiheke Island,Obsidian,Red wine,Blend,https://images.vivino.com/thumbs/06UcuDpCT0WlE4qAFsgXcg_150x200.jpg,70.92320000000001,57.3679,15.99018,69.7625,black fruit,oaky,red fruit
1255,Montepulciano 2019,New Zealand,Marlborough,Hans Herzog - Hans Family Estate,Red wine,Montepulciano,https://images.vivino.com/thumbs/GTgzgNjnQ5Ot4BmCj-a94A_pb_x600.png,61.2513,49.4572,39.0691,53.7586,black fruit,oaky,earthy
1256,Colors Tinto 2015,Spain,Costers del Segre,Cérvoles,Red wine,Tempranillo,https://images.vivino.com/thumbs/0AskjtmoR6SAemx81wPZXQ_pb_x600.png,67.58070000000001,48.5821,20.2896,52.3397,oaky,red fruit,earthy
1257,Dorilli Cerasuolo di Vittoria Classico 2017,Italy,Cerasuolo di Vittoria,Planeta,Red wine,Blend,https://images.vivino.com/thumbs/llv1565UQ3Wqg4GBqlCUfg_pb_x600.png,83.6345,47.9227,32.797,41.7666,red fruit,oaky,earthy
1258,Alba de Domus 2008,Chile,Maipo Valley,Quebrada de Macul,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/-dkwSWBOR7O4aCfi5QcNPg_pb_x600.png,79.3292,58.6791,23.130000000000003,54.1986,oaky,black fruit,earthy
1259,Gran Corte 2007,Argentina,Vista Flores,Flechas de los Andes,Red wine,Blend,https://images.vivino.com/thumbs/a-uo_xAlRmKCyjiyQWwdXg_pb_x600.png,74.5553,49.5154,39.005700000000004,60.7577,oaky,black fruit,earthy
1260,Evenstad Reserve Pinot Noir 2006,United States,Willamette Valley,Domaine Serene,Red wine,Pinot Noir,https://images.vivino.com/thumbs/mG-tG151TIuuDKn3_360zg_pb_x600.png,33.6976,28.8923,13.18148,70.9057,red fruit,oaky,earthy
1261,Cornas 2007,France,Cornas,Auguste Clape,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/Zb605wBwRCKVkg6kXEffDg_pb_x600.png,91.6662,60.6506,15.32202,63.6535,black fruit,earthy,spices
1262,Réserve Côtes-du-Rhône 2011,France,Côtes-du-Rhône,Chateau de Fonsalette,Red wine,Blend,https://images.vivino.com/thumbs/WaRrkN8yQSKzlxsfovTraw_pb_x600.png,69.1115,53.5002,23.3051,59.3057,earthy,red fruit,oaky
1263,Mompertone Monferrato 2020,Italy,Monferrato,Prunotto,Red wine,Blend,https://images.vivino.com/thumbs/JWKy7P3iRIefIR85Pw5BUw_pb_x600.png,68.1875,44.9206,22.3901,40.0229,oaky,red fruit,black fruit
1264,Don Aldo Founder's Reserve 2000,Chile,Maule Valley,Hugo Casanova,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/dmGCf5C5S12LRYPTuK2V5A_pb_x600.png,83.8574,53.7445,12.362960000000001,48.3185,oaky,black fruit,red fruit
1265,Anvers The Warrior Shiraz 2005,Australia,Langhorne Creek,Anvers,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/juxnkimrSDaN6bzEUp6EvQ_pb_x600.png,92.5,51.673,27.3507,52.9965,black fruit,oaky,spices
1266,Don Aldo Founder's Reserve 2009,Chile,Maule Valley,Hugo Casanova,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/dmGCf5C5S12LRYPTuK2V5A_pb_x600.png,83.8574,53.7445,12.362960000000001,48.3185,oaky,black fruit,red fruit
1267,Saint-Julien (Grand Cru Classé) 1985,France,Saint-Julien,Château Léoville Poyferré,Red wine,Blend,https://images.vivino.com/thumbs/E_UMXGKaSziKGPL2ONLTsg_pb_x600.png,71.1319,72.7841,18.984099999999998,80.3503,oaky,black fruit,earthy
1268,Château Margaux (Premier Grand Cru Classé) 2015,France,Margaux,Château Margaux,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/DygMHm5zSi2qXX6I0Hk90A_pb_x600.png,66.8281,70.55369999999999,15.21222,79.0102,earthy,oaky,black fruit
1269,Cornas 2010,France,Cornas,Auguste Clape,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/Zb605wBwRCKVkg6kXEffDg_pb_x600.png,91.6662,60.6506,15.32202,63.6535,black fruit,earthy,spices
1270,CA1 Andes Carmenère 2011,Chile,Colchagua Valley,TerraNoble,Red wine,Carménère,https://images.vivino.com/thumbs/QEzYaotzQFapl2Iitz9Vuw_pb_x600.png,81.0822,45.3186,21.5096,53.0382,oaky,black fruit,red fruit
1271,The Long Little Dog Rouge 2011,France,Languedoc-Roussillon,Boutinot,Red wine,Blend,https://images.vivino.com/thumbs/1t2iqh8rTWmtTzON1C3tlg_pb_x600.png,66.161,63.6244,16.74951,69.393,red fruit,oaky,black fruit
1272,Poggio alle Mura Rosso di Montalcino 2020,Italy,Rosso di Montalcino,Banfi,Red wine,Sangiovese,https://images.vivino.com/thumbs/PJNIrp64TOe14GplZKJDWA_pb_x600.png,56.4606,52.6046,10.25117,58.463,red fruit,oaky,earthy
1273,Egri Bikáver Classicus 2012,Hungary,Eger,Thummerer,Red wine,Blend,https://images.vivino.com/thumbs/r9IQf-b3QlyHeak0HdngHA_pb_x600.png,74.9904,59.4812,10.76303,55.8969,black fruit,oaky,red fruit
1274,Saint-Julien (Grand Cru Classé) 1975,France,Saint-Julien,Château Gruaud Larose,Red wine,Blend,https://images.vivino.com/thumbs/9dJEcnU_RnecZTWYx0Kh3Q_pb_x600.png,69.4002,71.2367,15.30804,78.9121,oaky,earthy,black fruit
1275,Koonunga Hill Seventy Six Shiraz - Cabernet 2016,Australia,South Australia,Penfolds,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/DNmTQFFrSIGboP4RMTog8w_pb_x600.png,86.9543,51.228,26.3696,49.0678,oaky,black fruit,spices
1276,Alpilles Rouge 2018,France,Alpilles,Domaine de Trévallon,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/Nsc9RXDOQnihxD0hvLXEPA_pb_x600.png,53.0187,50.9565,26.8937,53.8251,earthy,black fruit,red fruit
1277,Lussac-Saint-Émilion 2014,France,Lussac-Saint-Émilion,Château du Courlat,Red wine,Blend,https://images.vivino.com/thumbs/-smFZ35lQAqTn1e6Hnp31g_pb_x600.png,81.8091,62.9911,정보 없음,59.1207,oaky,black fruit,earthy
1278,Reserve Pinot Noir 2013,United States,Los Carneros,Robert Mondavi Winery,Red wine,Pinot Noir,https://images.vivino.com/thumbs/TNfhGUlkSLGZ38Oek9mzvQ_pb_x600.png,50.1188,31.5425,16.74848,63.8781,red fruit,oaky,earthy
1279,Margaux (Grand Cru Classé) 1995,France,Margaux,Château Cantenac Brown,Red wine,Blend,https://images.vivino.com/thumbs/ggYdM1VhSV2VwPOMfvJ7TQ_pb_x600.png,70.4453,72.1031,14.66334,79.3268,oaky,black fruit,earthy
1280,Francs - Côtes de Bordeaux 2010,France,Francs - Côtes de Bordeaux,Château Franc-Cardinal,Red wine,Blend,https://images.vivino.com/thumbs/iMf68f3OQt-iwpdXoPNypQ_pb_x600.png,73.1416,58.2827,정보 없음,70.4661,earthy,oaky,black fruit
1281,Bellae Domini 2006,France,Loire Valley,La Chaume,Red wine,Merlot,https://images.vivino.com/thumbs/-DtoulLyRIaJ1bG0CG-WAA_150x200.jpg,정보 없음,정보 없음,정보 없음,정보 없음,earthy,oaky,black fruit
1282,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1985,France,Saint-Émilion Grand Cru,Château Angelus,Red wine,Blend,https://images.vivino.com/thumbs/mlKhpwLXRZC8CKUdm3JHtQ_pb_x600.png,79.7431,63.1253,19.973599999999998,59.5217,oaky,black fruit,earthy
1283,Margaux (Grand Cru Classé) 1995,France,Margaux,Château d'Issan,Red wine,Blend,https://images.vivino.com/thumbs/tUAL16ItT5OQ-AwqJhwyjQ_pb_x600.png,69.7345,71.1265,12.98638,79.8627,oaky,black fruit,earthy
1284,Morellino di Scansano 2021,Italy,Morellino di Scansano,Terenzi,Red wine,Sangiovese,https://images.vivino.com/thumbs/ppto8aJVQxei1vqt0r-W_Q_pb_x600.png,50.2994,46.9281,13.00764,53.026,red fruit,spices,black fruit
1285,Reserve Pinot Noir 2009,United States,Willamette Valley,Cooper Mountain,Red wine,Pinot Noir,https://images.vivino.com/thumbs/r5Zf8ZrgTcqqc0O27pHkzQ_pb_x600.png,30.0222,32.411100000000005,정보 없음,76.1778,earthy,black fruit,red fruit
1286,Rosso del Conte 2006,Italy,Contea di Sclafani,Tenuta Regaleali,Red wine,Blend,https://images.vivino.com/thumbs/iwTVoegMTVy-AicfOnx4Vw_pb_x600.png,86.4877,51.508,31.9299,41.6137,black fruit,oaky,earthy
1287,Haut-Médoc (Grand Cru Classé) 2002,France,Haut-Médoc,Château La Tour Carnet,Red wine,Blend,https://images.vivino.com/thumbs/qqye-nZ0SGu3qtZTm7XF-g_pb_x600.png,81.4692,81.3272,15.48641,78.3079,black fruit,oaky,earthy
1288,Grand Vin de Château Palmer (Grand Cru Classé) 1992,France,Margaux,Chateau Palmer,Red wine,Blend,https://images.vivino.com/thumbs/__WPtj65SDezq2usXsGcQg_pb_x600.png,68.5852,69.7513,17.48693,78.3894,oaky,earthy,black fruit
1289,Reserva Merlot 2014,Chile,Limarí Valley,Tabali,Red wine,Merlot,https://images.vivino.com/thumbs/cgrf3j7yQRCaURTaAs21ZQ_pb_x600.png,75.9134,17.47712,18.5735,13.37255,oaky,black fruit,red fruit
1290,Savitar Shiraz 2005,Australia,McLaren Vale,Mitolo,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/zRLW7Yy5Siu7e76DDkOUPQ_pb_x600.png,92.5,54.1876,32.049,51.3692,black fruit,oaky,earthy
1291,Barolo 2016,Italy,Barolo,Fratelli Alessandria,Red wine,Nebbiolo,https://images.vivino.com/thumbs/u1ReAdHyTXCh2C3-5pKWbg_pb_x600.png,66.307,86.7389,12.63422,92.5,earthy,red fruit,oaky
1292,Graves Rouge 2012,France,Graves,Château Crabitey,Red wine,Blend,https://images.vivino.com/thumbs/XW-r-_7nRUyHTI1MO-ktMQ_pb_x600.png,80.8224,82.1657,17.08898,80.2427,black fruit,oaky,earthy
1293,Côtes de Bourg 2010,France,Côtes de Bourg,Château Macay,Red wine,Blend,https://images.vivino.com/thumbs/bP4Ht5kMR26__kjGpoOHqg_pb_x600.png,75.5438,65.5452,12.97978,72.4933,oaky,black fruit,red fruit
1294,Cabernet Sauvignon 2009,United States,California,Forefront,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/qaVMRvYZQkuRKpsMrDIEIg_pb_x600.png,92.5,61.2229,10.00293,51.0067,oaky,black fruit,red fruit
1295,Côtes-du-Rhône Rouge 2005,France,Côtes-du-Rhône,E. Guigal,Red wine,Blend,https://images.vivino.com/thumbs/I0e3d01sQLumhbrSID4aEg_pb_x600.png,72.487,55.4876,13.64166,60.5118,black fruit,oaky,earthy
1296,Clos de Tart Grand Cru Monopole 2005,France,Clos de Tart Grand Cru,Domaine du Clos de Tart,Red wine,Pinot Noir,https://images.vivino.com/thumbs/qHjcC80yTKiIJJwGxZ4f4w_pb_x600.png,52.5436,42.8179,19.9158,78.982,red fruit,earthy,oaky
1297,The Grafter Single Vineyard Syrah 2021,New Zealand,Waiheke Island,Dunleavy,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/Wxrab7LQQxuvYV1QRxDgEw_150x200.jpg,73.9542,63.2507,21.9337,60.4433,spices,black fruit,oaky
1298,Sangre de Toro 2005,Spain,Catalunya,Familia Torres,Red wine,Garnacha Tinta,https://images.vivino.com/thumbs/opMKVm2PRZ-XYlLNq5G0oA_pb_x600.png,68.7427,45.9737,17.087989999999998,51.1619,oaky,black fruit,red fruit
1299,Cabernet Sauvignon 2006,Chile,Central Valley,Monkey Puzzle,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/TRMbpb1vRguQD8wD5OSt-A_150x200.jpg,76.4952,56.3196,20.857599999999998,46.3259,earthy,black fruit,oaky
1300,Chianti Classico 2011,Italy,Chianti Classico,Il Molino di Grace,Red wine,Sangiovese,https://images.vivino.com/thumbs/jSb6k9S_QCKEZ_2Ztb3XYw_pb_x600.png,54.5613,64.45949999999999,10.00277,72.7489,red fruit,earthy,black fruit
1301,Poggio all'Oro Brunello di Montalcino Riserva 2013,Italy,Brunello di Montalcino,Banfi,Red wine,Sangiovese,https://images.vivino.com/thumbs/lXqD2kQPQcujuOb_WpjniQ_pb_x600.png,56.2811,62.4986,18.4493,71.4256,oaky,earthy,black fruit
1302,Margaux (Grand Cru Classé) 2003,France,Margaux,Château Marquis de Terme,Red wine,Blend,https://images.vivino.com/thumbs/gN4iGIP1QiecSeKYgWo8AA_pb_x600.png,69.9264,71.07169999999999,15.338000000000001,78.1336,oaky,black fruit,earthy
1303,Voilé Reserve 2019,New Zealand,Waiheke Island,Tantalus,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/KUndvw5sQnKufMNs_P_n0Q_150x200.jpg,73.571,62.8901,18.1847,65.161,black fruit,oaky,spices
1304,Pope 2015,New Zealand,Auckland,Puriri Hills,Red wine,Blend,https://images.vivino.com/thumbs/7hxKWwLtTHSWV6r65lGo-g_pb_x600.png,67.4377,64.35079999999999,22.724800000000002,70.3702,black fruit,earthy,oaky
1305,Albaran Vieilles Vignes Rouge 2005,France,Hérault,Moulin de Gassac,Red wine,Blend,https://images.vivino.com/thumbs/GfD7ZclJTeOnRVTMEuxElA_pb_x600.png,65.29910000000001,64.189,정보 없음,65.2738,oaky,black fruit,red fruit
1306,Hello World Cabernet Franc 2015,Spain,Castilla,Finca La Estacada,Red wine,Cabernet Franc,https://images.vivino.com/thumbs/IuxSiMOEQ-yCY71LR2z-GQ_pb_x600.png,70.063,50.7667,20.8432,51.8039,black fruit,oaky,red fruit
1307,Colle Secco Montepulciano d'Abruzzo Rubino 2008,Italy,Montepulciano d'Abruzzo,Cantina Tollo,Red wine,Montepulciano,https://images.vivino.com/thumbs/V2z9are1Q3-DQpv8IO09yw_pb_x600.png,49.8611,45.1856,13.45228,70.92240000000001,black fruit,oaky,earthy
1308,Saint-Julien (Grand Cru Classé) 1993,France,Saint-Julien,Château Talbot,Red wine,Blend,https://images.vivino.com/thumbs/9zhiQv6cR-SfUufc9_CK6w_pb_x600.png,69.9131,69.4897,14.84646,78.5774,oaky,black fruit,earthy
1309,Stielle Gran Selezione Chianti Classico 2011,Italy,Chianti Classico,Rocca di Castagnoli,Red wine,Sangiovese,https://images.vivino.com/thumbs/1_QYxMOZQzSO4aQeld9XyQ_pb_x600.png,56.4674,68.2898,16.017780000000002,70.1974,oaky,black fruit,earthy
1310,Lazuli Cabernet Sauvignon 2005,Chile,Maipo Valley,Viña Aquitania,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/j3i4IMuyQoi-7_NAGP5-Aw_pb_x600.png,74.6906,54.9457,19.7583,53.1716,oaky,black fruit,earthy
1311,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 1999,France,Pessac-Léognan,Château Haut-Brion,Red wine,Blend,https://images.vivino.com/thumbs/YSmFivppSEaffbiXmlmGUA_pb_x600.png,79.5985,80.2772,13.590209999999999,80.1606,oaky,black fruit,earthy
1312,Cairanne Les Hautes Rives Rouge 2018,France,Cairanne,Pierre Amadieu,Red wine,Blend,https://images.vivino.com/thumbs/nn54_4-kQ2u39TNVFppHKQ_pb_x600.png,71.324,53.5128,10.56777,59.3591,black fruit,oaky,spices
1313,Masseri Primitivo 2021,Italy,Abruzzo,Tenuta Ulisse,Red wine,Primitivo,https://images.vivino.com/thumbs/Z90I3--JRKWlpMA8wdLY-Q_pb_x600.png,53.0116,50.2857,9.70693,61.3319,black fruit,oaky,red fruit
1314,Ermitage Le Pavillon 2001,France,Hermitage,M. Chapoutier,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/bDXUb84jS2SF0k7u09DavA_pb_x600.png,90.8851,76.4083,15.97726,61.5515,earthy,black fruit,oaky
1315,1827 Pinot Noir de Purcari 2012,Moldova,Stefan Voda,Chateau Purcari,Red wine,Pinot Noir,https://images.vivino.com/thumbs/ODEbctAlRgep3u7G7MwliQ_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,red fruit,oaky,black fruit
1316,Saint-Émilion Grand Cru (Grand Cru Classé) 2011,France,Saint-Émilion Grand Cru,Château La Marzelle,Red wine,Blend,https://images.vivino.com/thumbs/VPHRaUsKRyWcQqBhhcPESQ_pb_x600.png,80.2308,64.2749,15.1433,58.8079,oaky,black fruit,earthy
1317,Don Luigi Riserva 2017,Italy,Molise,Di Majo Norante,Red wine,Blend,https://images.vivino.com/thumbs/hZIx3Fu1SLWt3Rf1IM0CNg_pb_x600.png,91.7419,56.2501,36.3942,38.7264,oaky,black fruit,earthy
1318,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,France,Saint-Émilion Grand Cru,Château Valandraud,Red wine,Blend,https://images.vivino.com/thumbs/e4SlfIVlTRKB319z4NgppQ_pb_x600.png,80.8125,64.0403,22.7162,59.3626,oaky,black fruit,earthy
1319,Riva Ranch Pinot Noir 2012,United States,Arroyo Seco,Wente Vineyards,Red wine,Pinot Noir,https://images.vivino.com/thumbs/0jkQEkP-QW6Fr6uRfopMXQ_pb_x600.png,51.6931,28.7007,16.052300000000002,61.0708,red fruit,oaky,earthy
1320,Excelsior Pinot Noir 2017,New Zealand,Bannockburn,Carrick,Red wine,Pinot Noir,https://images.vivino.com/thumbs/eei1WYyzQKGRp4Y6-SMWKQ_pb_x600.png,33.7917,28.7727,19.8208,68.6588,red fruit,earthy,black fruit
1321,Hermitage 2019,France,Hermitage,Gilles Robin,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/QwEEbQEQT8ymzVGIZ1JTmw_pb_x600.png,92.4356,76.6856,10.07765,62.7955,black fruit,spices,oaky
1322,Excelsior Pinot Noir 2019,New Zealand,Bannockburn,Carrick,Red wine,Pinot Noir,https://images.vivino.com/thumbs/eei1WYyzQKGRp4Y6-SMWKQ_pb_x600.png,33.7917,28.7727,19.8208,68.6588,red fruit,earthy,black fruit
1323,Pauillac (Grand Cru Classé) 2001,France,Pauillac,Château Haut-Batailley,Red wine,Blend,https://images.vivino.com/thumbs/mgHpssGDSzKzJPtXy0yE0w_pb_x600.png,79.673,79.5929,13.631219999999999,79.5629,oaky,black fruit,earthy
1324,Il Bacialé Monferrato Rosso 2019,Italy,Monferrato,Braida,Red wine,Blend,https://images.vivino.com/thumbs/uXCVPDFLQqi55Knci17fNQ_pb_x600.png,72.1833,51.7068,20.214199999999998,39.5337,oaky,black fruit,red fruit
1325,Pessac-Léognan 1995,France,Pessac-Léognan,Château La Louvière,Red wine,Blend,https://images.vivino.com/thumbs/s8MbGOeBTXm2XBFo8pm2ww_pb_x600.png,80.1777,81.7625,13.83615,80.3232,oaky,earthy,black fruit
1326,Plenitude Haut-Médoc 2010,France,Haut-Médoc,Château Tour Bel Air,Red wine,Blend,https://images.vivino.com/thumbs/uAymw9vqRL6Sna8rsWTx1A_150x200.jpg,84.2741,89.259,7.9066279999999995,83.0151,black fruit,spices,earthy
1327,Saint-Joseph Les Granits 2009,France,Saint-Joseph,M. Chapoutier,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/cmOLUoKlSHSP3h6RFNFybg_pb_x600.png,83.5766,57.4315,15.91335,63.2038,earthy,black fruit,oaky
1328,Barbaresco Reyna 2007,Italy,Barbaresco,Michele Chiarlo,Red wine,Nebbiolo,https://images.vivino.com/thumbs/X8jLy6x9RE-DdvCARr33qA_pb_x600.png,69.5873,75.1674,9.49322,92.5,red fruit,earthy,oaky
1329,Médoc 2011,France,Médoc,Château la Pirouette,Red wine,Blend,https://images.vivino.com/thumbs/uj64pkUYReCMp-rWJB_BjA_pb_x600.png,83.3575,86.6791,15.309370000000001,79.3609,oaky,black fruit,earthy
1330,Hommage à Jacques Perrin Châteauneuf-du-Pape 2007,France,Châteauneuf-du-Pape,Château de Beaucastel,Red wine,Mourvedre,https://images.vivino.com/thumbs/x0HbDVIhT8KHdfuFoAdB0w_pb_x600.png,90.8621,47.4848,19.3788,52.7802,earthy,black fruit,oaky
1331,Grand Vin Pauillac (Premier Grand Cru Classé) 1973,France,Pauillac,Château Latour,Red wine,Blend,https://images.vivino.com/thumbs/4RHhCzeQTsCeyCScxO0LOw_pb_x600.png,77.9975,78.3069,16.91762,78.1447,oaky,earthy,black fruit
1332,Luna Cabernet Sauvignon 2014,Australia,McLaren Vale,Chalk Hill,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/EPkB-mo4SJiDTdnhZW1Q-g_pb_x600.png,74.6888,61.1481,25.8848,57.9858,black fruit,oaky,spices
1333,Margaux (Grand Cru Classé) 1989,France,Margaux,Château d'Issan,Red wine,Blend,https://images.vivino.com/thumbs/tUAL16ItT5OQ-AwqJhwyjQ_pb_x600.png,69.7345,71.1265,12.98638,79.8627,oaky,black fruit,earthy
1334,Gran Toqui Syrah 2020,Chile,Cachapoal Valley,Viña Casas del Toqui,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/FuszY7CtTT6zfDXjxcQLaQ_pb_x600.png,81.4475,53.2936,24.6657,39.0655,oaky,black fruit,earthy
1335,Château La Croix des Moines Lalande-de-Pomerol 2016,France,Lalande-de-Pomerol,Jean-Louis Trocard,Red wine,Blend,https://images.vivino.com/thumbs/_j1QvtgrQdmJWcPcUkawog_pb_x600.png,73.6688,47.3001,9.00276,53.5873,black fruit,earthy,red fruit
1336,The First Paddock Gibbston Vineyard Pinot Noir 2017,New Zealand,Gibbston,Two Paddocks,Red wine,Pinot Noir,https://images.vivino.com/thumbs/1QRzldVuTLK8d0iqxBkQWg_pb_x600.png,24.2295,25.8431,16.26025,74.623,red fruit,earthy,spices
1337,Mencía 2014,Spain,Bierzo,Armas de Guerra,Red wine,Mencia,https://images.vivino.com/thumbs/dIYzAZU1TZK8XUbfKLvz3w_pb_x600.png,62.3765,52.0087,9.14213,72.5078,red fruit,black fruit,earthy
1338,Sessio 2012,Hungary,Balaton,Konyári,Red wine,Blend,https://images.vivino.com/thumbs/NmFMqBJhR8OyLRhPY8ivJA_150x200.jpg,71.16669999999999,78.9093,9.90012,87.6066,oaky,black fruit,earthy
1339,Gago G 2012,Spain,Toro,Telmo Rodriguez,Red wine,Tempranillo,https://images.vivino.com/thumbs/p_6mHa07TYuZkFI4yoy6vw_pb_x600.png,84.0626,60.2841,16.23579,42.2389,oaky,black fruit,earthy
1340,The First Paddock Gibbston Vineyard Pinot Noir 2013,New Zealand,Gibbston,Two Paddocks,Red wine,Pinot Noir,https://images.vivino.com/thumbs/1QRzldVuTLK8d0iqxBkQWg_pb_x600.png,24.2295,25.8431,16.26025,74.623,red fruit,earthy,spices
1341,Shiraz - Cabernet 2005,Australia,South Eastern Australia,Jacob's Creek,Red wine,Blend,https://images.vivino.com/thumbs/uqGQXmoOS8-6acMYWAdmgA_pb_x600.png,92.5,52.3947,14.5688,50.7808,black fruit,oaky,spices
1342,Château Giscours (Grand Cru Classé) 1986,France,Margaux,Château Giscours,Red wine,Blend,https://images.vivino.com/thumbs/fp0xBmQ5SyeFj1ySZU8AlQ_pb_x600.png,69.81649999999999,70.7684,14.398430000000001,79.2295,oaky,black fruit,earthy
1343,Single Vineyard Pinot Noir 2022,New Zealand,Martinborough,Devotus,Red wine,Pinot Noir,https://images.vivino.com/thumbs/PEJ7bVJ3S-uZypiUIqndGA_pb_x600.png,33.711200000000005,22.4334,26.9402,69.7162,red fruit,earthy,black fruit
1344,Mencía Crianza 2014,Spain,Bierzo,Armas de Guerra,Red wine,Mencia,https://images.vivino.com/thumbs/ZbXB7eCoQzq-_29jGVyiCQ_pb_x600.png,61.1544,53.8967,7.713043,75.9457,oaky,black fruit,red fruit
1345,Vendimia Seleccionada 2007,Spain,Rioja,Gorrebusto Torre San Millán,Red wine,Tempranillo,https://images.vivino.com/thumbs/o71xKRiDQHO7pb6JAMXESQ_150x200.jpg,69.1654,73.0865,15.2171,74.3036,oaky,earthy,black fruit
1346,Reserve Malbec 2012,Argentina,Mendoza,Gauchezco,Red wine,Malbec,https://images.vivino.com/thumbs/oYu-dQ6aQeeH0ImciLdzNA_pb_x600.png,66.86070000000001,37.9005,26.5432,47.4714,oaky,black fruit,red fruit
1347,Sarget de Gruaud Larose Saint-Julien 1998,France,Saint-Julien,Château Gruaud Larose,Red wine,Blend,https://images.vivino.com/thumbs/z3yW0QEyS7aDqnqoUveKZQ_pb_x600.png,70.0834,70.7909,11.44523,79.138,oaky,black fruit,earthy
1348,Merlot (N.S.A Organic) 2012,United States,Columbia Valley,Badger Mountain,Red wine,Merlot,https://images.vivino.com/thumbs/Js6Ug2MbRZ2Y1V0iaRZUXA_pb_x600.png,66.58070000000001,47.0859,11.268229999999999,39.332,black fruit,red fruit,oaky
1349,Granato 2019,Italy,Vigneti delle Dolomiti,Foradori,Red wine,Teroldego,https://images.vivino.com/thumbs/MyvoMqPeTh6nG1i-W8YiUQ_pb_x600.png,71.5926,50.615,25.1786,42.8281,black fruit,earthy,oaky
